Experiment	subsets	priority	region	country	ID	population	family	individual	FlowAfterGerm_original	FlowAfterGerm_max	FlowAfterGerm_max209	flowering-early	flowering-late	Flowering_binominal
3021	2011	1	1	North	S	S4-X13	S4	X13	7	80	80	80	1	0	1
3022	2011	1	1	North	S	S4-X13	S4	X13	8	90	90	90	1	0	1
3023	2011	1	1	North	S	S4-X14	S4	X14	1	123	123	123	1	0	1
3024	2011	1	1	North	S	S4-X14	S4	X14	2	NA	308	209	0	0	0
3025	2011	1	1	North	S	S4-X14	S4	X14	3	NA	308	209	0	0	0
3026	2011	1	1	North	S	S4-X14	S4	X14	4	NA	308	209	0	0	0
3027	2011	1	1	North	S	S4-X14	S4	X14	5	102	102	102	1	0	1
3028	2011	1	1	North	S	S4-X14	S4	X14	6	NA	308	209	0	0	0
3029	2011	1	1	North	S	S4-X14	S4	X14	7	NA	308	209	0	0	0
3030	2011	1	1	North	S	S4-X14	S4	X14	8	NA	308	209	0	0	0
3031	2011	1	1	North	S	S4-X15	S4	X15	1	66	66	66	1	0	1
3032	2011	1	1	North	S	S4-X15	S4	X15	2	66	66	66	1	0	1
3033	2011	1	1	North	S	S4-X15	S4	X15	3	72	72	72	1	0	1
3034	2011	1	1	North	S	S4-X15	S4	X15	4	66	66	66	1	0	1
3035	2011	1	1	North	S	S4-X15	S4	X15	5	66	66	66	1	0	1
3036	2011	1	1	North	S	S4-X15	S4	X15	6	56	56	56	1	0	1
3037	2011	1	1	North	S	S4-X15	S4	X15	7	66	66	66	1	0	1
3038	2011	1	1	North	S	S4-X15	S4	X15	8	72	72	72	1	0	1
3039	2011	1	1	North	S	S5-6	S5	6	1	80	80	80	1	0	1
3040	2011	1	1	North	S	S5-6	S5	6	2	NA	308	209	0	0	0
3041	2011	1	1	North	S	S5-6	S5	6	3	72	72	72	1	0	1
3042	2011	1	1	North	S	S5-9	S5	9	1	NA	308	209	0	0	0
3043	2011	1	1	North	S	S5-10	S5	10	1	NA	308	209	0	0	0
3044	2011	1	1	North	S	S5-13	S5	13	1	NA	308	209	0	0	0
3045	2011	1	1	North	S	S5-13	S5	13	2	135	135	135	0	1	1
3046	2011	1	1	North	S	S5-13	S5	13	3	123	123	123	1	0	1
3047	2011	1	1	North	S	S5-13	S5	13	4	NA	308	209	0	0	0
3048	2011	1	1	North	S	S5-13	S5	13	5	90	90	90	1	0	1
3049	2011	1	1	North	S	S5-13	S5	13	6	NA	308	209	0	0	0
3050	2011	1	1	North	S	S5-13	S5	13	7	102	102	102	1	0	1
3051	2011	1	1	North	S	S5-13	S5	13	8	90	90	90	1	0	1
3052	2011	1	1	North	S	S5-13	S5	13	9	123	123	123	1	0	1
3053	2014	1	0	North	S	S5	S5	13	21	116	116	116	1	0	1
3054	2014	1	0	North	S	S5	S5	13	22	135	135	135	0	1	1
3055	2014	1	0	North	S	S5	S5	13	23	85	85	85	1	0	1
3056	2011	1	1	North	S	S5-17	S5	17	1	102	102	102	1	0	1
3057	2011	1	1	North	S	S5-17	S5	17	3	162	162	162	0	1	1
3058	2011	1	1	North	S	S5-18	S5	18	1	90	90	90	1	0	1
3059	2011	1	1	North	S	S5-18	S5	18	2	102	102	102	1	0	1
3060	2011	1	1	North	S	S5-18	S5	18	3	NA	308	209	0	0	0
3061	2011	1	1	North	S	S5-18	S5	18	4	102	102	102	1	0	1
3062	2011	1	1	North	S	S5-18	S5	18	5	102	102	102	1	0	1
3063	2011	1	1	North	S	S5-18	S5	18	6	102	102	102	1	0	1
3064	2011	1	1	North	S	S5-18	S5	18	7	135	135	135	0	1	1
3065	2011	1	1	North	S	S5-18	S5	18	8	135	135	135	0	1	1
3066	2014	1	0	North	S	S5	S5	18	21	74	74	74	1	0	1
3067	2014	1	0	North	S	S5	S5	18-x	1	78	78	78	1	0	1
3068	2014	1	0	North	S	S5	S5	18-x	2	74	74	74	1	0	1
3069	2011	1	1	North	S	S5-20	S5	20	1	NA	308	209	0	0	0
3070	2011	1	1	North	S	S5-20	S5	20	2	NA	308	209	0	0	0
3071	2011	1	1	North	S	S5-20	S5	20	3	NA	308	209	0	0	0
3072	2011	1	1	North	S	S5-20	S5	20	4	NA	308	209	0	0	0
3073	2011	1	1	North	S	S5-20	S5	20	5	NA	308	209	0	0	0
3074	2011	1	1	North	S	S5-20	S5	20	6	NA	308	209	0	0	0
3075	2011	1	1	North	S	S5-20	S5	20	7	NA	308	209	0	0	0
3076	2011	1	1	North	S	S5-20	S5	20	8	123	123	123	1	0	1
3077	2011	1	1	North	S	S5-20	S5	20	9	NA	308	209	0	0	0
3078	2011	1	1	North	S	S5-39	S5	39	2	NA	308	209	0	0	0
3079	2011	1	1	North	S	S5-39	S5	39	4	149	149	149	0	1	1
3080	2011	1	1	North	S	S5-40	S5	40	1	72	72	72	1	0	1
3081	2011	1	1	North	S	S5-40	S5	40	3	80	80	80	1	0	1
3082	2011	1	1	North	S	S5-40	S5	40	4	80	80	80	1	0	1
3083	2011	1	1	North	S	S5-41	S5	41	2	123	123	123	1	0	1
3084	2011	1	1	North	S	S5-41	S5	41	3	90	90	90	1	0	1
3085	2011	1	1	North	S	S5-41	S5	41	4	80	80	80	1	0	1
3086	2011	1	1	North	S	S5-41	S5	41	5	72	72	72	1	0	1
3087	2011	1	1	North	S	S5-41	S5	41	6	123	123	123	1	0	1
3088	2011	1	1	North	S	S5-41	S5	41	7	72	72	72	1	0	1
3089	2011	1	1	North	S	S5-41	S5	41	8	80	80	80	1	0	1
3090	2011	1	1	North	S	S5-41	S5	41	9	80	80	80	1	0	1
3091	2011	1	1	North	S	S5-41	S5	41	10	80	80	80	1	0	1
3092	2011	1	1	North	S	S5-41	S5	41	11	NA	308	209	0	0	0
3093	2011	1	1	North	S	S5-41	S5	41	12	NA	308	209	0	0	0
3094	2011	1	1	North	S	S5-41	S5	41	13	NA	308	209	0	0	0
3095	2011	1	1	North	S	S5-41	S5	41	14	NA	308	209	0	0	0
3096	2011	1	1	North	S	S5-41	S5	41	15	NA	308	209	0	0	0
3097	2011	1	1	North	S	S5-41	S5	41	16	NA	308	209	0	0	0
3098	2011	1	1	North	S	S5-41	S5	41	17	NA	308	209	0	0	0
3099	2014	1	0	North	S	S5	S5	41	21	99	99	99	1	0	1
3100	2014	1	0	North	S	S5	S5	41	22	99	99	99	1	0	1
3101	2014	1	0	North	S	S5	S5	41	23	78	78	78	1	0	1
3102	2014	1	0	North	S	S5	S5	41	24	78	78	78	1	0	1
3103	2014	1	0	North	S	S5	S5	41-5	4	92	92	92	1	0	1
3104	2014	1	0	North	S	S5	S5	41-5	5	85	85	85	1	0	1
3105	2014	1	0	North	S	S5	S5	41-5	6	71	71	71	1	0	1
3106	2014	1	0	North	S	S5	S5	41-5	7	78	78	78	1	0	1
3107	2014	1	0	North	S	S5	S5	41-5	8	88	88	88	1	0	1
3108	2011	1	1	North	S	S5-42	S5	42	1	80	80	80	1	0	1
3109	2011	1	1	North	S	S5-42	S5	42	2	102	102	102	1	0	1
3110	2011	1	1	North	S	S5-45	S5	45	1	162	162	162	0	1	1
3111	2011	1	1	North	S	S5-45	S5	45	2	135	135	135	0	1	1
3112	2011	1	1	North	S	S5-45	S5	45	3	102	102	102	1	0	1
3113	2011	1	1	North	S	S5-53	S5	53	1	72	72	72	1	0	1
3114	2011	1	1	North	S	S5-53	S5	53	2	80	80	80	1	0	1
3115	2011	1	1	North	S	S5-53	S5	53	3	90	90	90	1	0	1
3116	2011	1	1	North	S	S5-55	S5	55	1	80	80	80	1	0	1
3117	2011	1	1	North	S	S5-55	S5	55	2	80	80	80	1	0	1
3118	2011	1	1	North	S	S5-55	S5	55	3	80	80	80	1	0	1
3119	2011	1	1	North	S	S5-60	S5	60	1	308	308	209	0	0	0
3120	2011	1	1	North	S	S5-60	S5	60	5	NA	308	209	0	0	0
3121	2011	1	1	North	S	S5-60	S5	60	6	NA	308	209	0	0	0
3122	2011	1	1	North	S	S5-60	S5	60	7	NA	308	209	0	0	0
3123	2011	1	1	North	S	S5-60	S5	60	8	NA	308	209	0	0	0
3124	2011	1	1	North	S	S5-60	S5	60	9	NA	308	209	0	0	0
3125	2011	1	1	North	S	S5-60	S5	60	10	NA	308	209	0	0	0
3126	2011	1	1	North	S	S5-60	S5	60	11	NA	308	209	0	0	0
3127	2011	1	1	North	S	S5-60	S5	60	12	NA	308	209	0	0	0
3128	2011	1	1	North	S	S5-71	S5	71	1	72	72	72	1	0	1
3129	2011	1	1	North	S	S5-71	S5	71	2	66	66	66	1	0	1
3130	2011	1	1	North	S	S5-71	S5	71	3	72	72	72	1	0	1
3131	2011	1	1	North	S	S5-78	S5	78	1	NA	308	209	0	0	0
3132	2011	1	1	North	S	S5-78	S5	78	2	186	186	186	0	1	1
3133	2011	1	1	North	S	S5-78	S5	78	3	NA	308	209	0	0	0
3134	2011	1	1	North	S	S5-80	S5	80	1	80	80	80	1	0	1
3135	2011	1	1	North	S	S5-80	S5	80	2	308	308	209	0	0	0
3136	2011	1	1	North	S	S5-80	S5	80	3	80	80	80	1	0	1
3137	2011	1	1	North	S	S5-81	S5	81	1	72	72	72	1	0	1
3138	2011	1	1	North	S	S5-81	S5	81	2	66	66	66	1	0	1
3139	2011	1	1	North	S	S5-81	S5	81	3	72	72	72	1	0	1
3140	2011	1	1	North	S	S5-81	S5	81	4	72	72	72	1	0	1
3141	2011	1	1	North	S	S5-85	S5	85	1	102	102	102	1	0	1
3142	2011	1	1	North	S	S5-85	S5	85	2	90	90	90	1	0	1
3143	2011	1	1	North	S	S5-85	S5	85	3	72	72	72	1	0	1
3144	2011	1	1	North	S	S5-X10	S5	X10	1	90	90	90	1	0	1
3145	2011	1	1	North	S	S5-X10	S5	X10	2	NA	308	209	0	0	0
3146	2011	1	1	North	S	S5-X10	S5	X10	3	90	90	90	1	0	1
3147	2011	1	1	North	S	S5-X10	S5	X10	4	90	90	90	1	0	1
3148	2011	1	1	North	S	S5-X10	S5	X10	5	NA	NA	209	0	0	0
3149	2011	1	1	North	S	S5-X10	S5	X10	6	80	80	80	1	0	1
3150	2011	1	1	North	S	S5-X10	S5	X10	7	249	249	209	0	0	0
3151	2011	1	1	North	S	S5-X10	S5	X10	8	102	102	102	1	0	1
3152	2011	1	1	North	S	S5-X10	S5	X10	9	NA	308	209	0	0	0
3153	2011	1	1	North	S	S5-X15	S5	X15	1	102	102	102	1	0	1
3154	2011	1	1	North	S	S5-X15	S5	X15	2	102	102	102	1	0	1
3155	2011	1	1	North	S	S5-X15	S5	X15	3	90	90	90	1	0	1
3156	2011	1	1	North	S	S5-X15	S5	X15	4	NA	308	209	0	0	0
3157	2011	1	1	North	S	S5-X15	S5	X15	5	66	66	66	1	0	1
3158	2011	1	1	North	S	S5-X15	S5	X15	6	162	162	162	0	1	1
3159	2011	1	1	North	S	S5-X18	S5	X18	1	80	80	80	1	0	1
3160	2011	1	1	North	S	S5-X18	S5	X18	2	80	80	80	1	0	1
3161	2011	1	1	North	S	S5-X18	S5	X18	3	90	90	90	1	0	1
3162	2011	1	1	North	S	S5-X18	S5	X18	4	80	80	80	1	0	1
3163	2011	1	1	North	S	S5-X18	S5	X18	5	90	90	90	1	0	1
3164	2011	1	1	North	S	S5-X18	S5	X18	6	80	80	80	1	0	1
3165	2011	1	1	North	S	S5-X18	S5	X18	7	80	80	80	1	0	1
3166	2011	1	1	North	S	S5-X18	S5	X18	8	90	90	90	1	0	1
3167	2011	1	1	North	S	S5-X18	S5	X18	9	NA	308	209	0	0	0
3168	2011	1	1	North	S	S5-X19	S5	X19	1	72	72	72	1	0	1
3169	2011	1	1	North	S	S5-X19	S5	X19	2	72	72	72	1	0	1
3170	2011	1	1	North	S	S5-X19	S5	X19	3	72	72	72	1	0	1
3171	2011	1	1	North	S	S5-X19	S5	X19	4	80	80	80	1	0	1
3172	2011	1	1	North	S	S5-X19	S5	X19	5	61	61	61	1	0	1
3173	2011	1	1	North	S	S5-X19	S5	X19	6	66	66	66	1	0	1
3174	2011	1	1	North	S	S5-X19	S5	X19	7	66	66	66	1	0	1
3175	2011	1	1	North	S	S5-X19	S5	X19	8	66	66	66	1	0	1
3176	2011	1	1	North	S	S5-X19	S5	X19	9	66	66	66	1	0	1
3177	2014	1	0	North	S	S5	S5	X19-5	1	71	71	71	1	0	1
3178	2014	1	0	North	S	S5	S5	X19-5	2	67	67	67	1	0	1
3179	2014	1	0	North	S	S5	S5	X19-5	3	67	67	67	1	0	1
3180	2014	1	0	North	S	S5	S5	X19-5	4	74	74	74	1	0	1
3181	2014	1	0	North	S	S5	S5	X19-5	5	85	85	85	1	0	1
3182	2014	1	0	North	S	S5	S5	X19-5	6	85	85	85	1	0	1
3183	2014	1	0	North	S	S5	S5	X19-5	7	74	74	74	1	0	1
3184	2014	1	0	North	S	S5	S5	X19-5	8	92	92	92	1	0	1
3185	2011	1	1	North	S	S5-X20	S5	X20	1	80	80	80	1	0	1
3186	2011	1	1	North	S	S5-X20	S5	X20	2	72	72	72	1	0	1
3187	2011	1	1	North	S	S5-X20	S5	X20	3	80	80	80	1	0	1
3188	2011	1	1	North	S	S5-X20	S5	X20	4	80	80	80	1	0	1
3189	2011	1	1	North	S	S5-X20	S5	X20	5	90	90	90	1	0	1
3190	2011	1	1	North	S	S5-X20	S5	X20	6	80	80	80	1	0	1
3191	2011	1	1	North	S	S5-X20	S5	X20	7	72	72	72	1	0	1
3192	2011	1	1	North	S	S5-X20	S5	X20	8	72	72	72	1	0	1
3193	2011	1	1	North	S	S5-X20	S5	X20	9	72	72	72	1	0	1
3194	2014	1	0	North	S	S5	S5	X20-5	1	85	85	85	1	0	1
3195	2014	1	0	North	S	S5	S5	X20-5	2	92	92	92	1	0	1
3196	2014	1	0	North	S	S5	S5	X20-5	3	99	99	99	1	0	1
3197	2014	1	0	North	S	S5	S5	X20-5	4	99	99	99	1	0	1
3198	2014	1	0	North	S	S5	S5	X20-5	5	78	78	78	1	0	1
3199	2014	1	0	North	S	S5	S5	X20-5	6	78	78	78	1	0	1
3200	2014	1	0	North	S	S5	S5	X20-5	7	78	78	78	1	0	1
3201	2014	1	0	North	S	S5	S5	X20-5	8	107	107	107	1	0	1
3202	2011	1	1	North	S	S5-X22	S5	X22	1	90	90	90	1	0	1
3203	2011	1	1	North	S	S5-X22	S5	X22	3	135	135	135	0	1	1
3204	2011	1	1	North	S	S5-X22	S5	X22	4	80	80	80	1	0	1
3205	2011	1	1	North	S	S5-X22	S5	X22	5	102	102	102	1	0	1
3206	2011	1	1	North	S	S5-X22	S5	X22	6	123	123	123	1	0	1
3207	2011	1	1	North	S	S5-X22	S5	X22	7	102	102	102	1	0	1
3208	2011	1	1	North	S	S5-X22	S5	X22	8	102	102	102	1	0	1
3209	2011	1	1	North	S	S5-X22	S5	X22	9	80	80	80	1	0	1
3210	2014	1	0	North	S	S5	S5	X25	1	78	78	78	1	0	1
3211	2014	1	0	North	S	S5	S5	X25	3	74	74	74	1	0	1
3212	2014	1	0	North	S	S5	S5	X25	4	71	71	71	1	0	1
3213	2014	1	0	North	S	S5_2013	S5_2013	1	1	116	116	116	1	0	1
3214	2014	1	0	North	S	S5_2013	S5_2013	1	2	135	135	135	0	1	1
3215	2014	1	0	North	S	S5_2013	S5_2013	1	3	107	107	107	1	0	1
3216	2014	1	0	North	S	S5_2013	S5_2013	1	5	135	135	135	0	1	1
3217	2014	1	0	North	S	S5_2013	S5_2013	1	6	NA	182	NA	0	0	0
3218	2014	1	0	North	S	S5_2013	S5_2013	1	7	NA	182	NA	0	0	0
3219	2014	1	0	North	S	S5_2013	S5_2013	1	8	156	156	156	0	1	1
3220	2014	1	0	North	S	S5_2013	S5_2013	2	1	NA	182	NA	0	0	0
3221	2014	1	0	North	S	S5_2013	S5_2013	2	2	156	156	156	0	1	1
3222	2014	1	0	North	S	S5_2013	S5_2013	2	3	149	149	149	0	1	1
3223	2014	1	0	North	S	S5_2013	S5_2013	2	4	NA	182	NA	0	0	0
3224	2014	1	0	North	S	S5_2013	S5_2013	2	5	NA	182	NA	0	0	0
3225	2014	1	0	North	S	S5_2013	S5_2013	2	6	NA	182	NA	0	0	0
3226	2014	1	0	North	S	S5_2013	S5_2013	2	7	149	149	149	0	1	1
3227	2014	1	0	North	S	S5_2013	S5_2013	2	8	135	135	135	0	1	1
3228	2014	1	0	North	S	S5_2013	S5_2013	3	1	NA	182	NA	0	0	0
3229	2014	1	0	North	S	S5_2013	S5_2013	3	2	NA	182	NA	0	0	0
3230	2014	1	0	North	S	S5_2013	S5_2013	3	3	NA	182	NA	0	0	0
3231	2014	1	0	North	S	S5_2013	S5_2013	3	4	163	163	163	0	1	1
3232	2014	1	0	North	S	S5_2013	S5_2013	3	5	NA	182	NA	0	0	0
3233	2014	1	0	North	S	S5_2013	S5_2013	3	6	163	163	163	0	1	1
3234	2014	1	0	North	S	S5_2013	S5_2013	3	7	NA	182	NA	0	0	0
3235	2014	1	0	North	S	S5_2013	S5_2013	3	8	NA	182	NA	0	0	0
3236	2014	1	0	North	S	S5_2013	S5_2013	4	1	135	135	135	0	1	1
3237	2014	1	0	North	S	S5_2013	S5_2013	4	2	92	92	92	1	0	1
3238	2014	1	0	North	S	S5_2013	S5_2013	4	3	116	116	116	1	0	1
3239	2014	1	0	North	S	S5_2013	S5_2013	4	4	149	149	149	0	1	1
3240	2014	1	0	North	S	S5_2013	S5_2013	4	5	88	88	88	1	0	1
3241	2014	1	0	North	S	S5_2013	S5_2013	4	6	92	92	92	1	0	1
3242	2014	1	0	North	S	S5_2013	S5_2013	4	7	128	128	128	0	1	1
3243	2014	1	0	North	S	S5_2013	S5_2013	4	8	121	121	121	1	0	1
3244	2014	1	0	North	S	S5_2013	S5_2013	5	1	NA	182	NA	0	0	0
3245	2014	1	0	North	S	S5_2013	S5_2013	5	2	163	163	163	0	1	1
3246	2014	1	0	North	S	S5_2013	S5_2013	5	3	99	99	99	1	0	1
3247	2014	1	0	North	S	S5_2013	S5_2013	5	4	NA	182	NA	0	0	0
3248	2014	1	0	North	S	S5_2013	S5_2013	5	5	NA	182	NA	0	0	0
3249	2014	1	0	North	S	S5_2013	S5_2013	5	6	NA	182	NA	0	0	0
3250	2014	1	0	North	S	S5_2013	S5_2013	5	7	149	149	149	0	1	1
3251	2014	1	0	North	S	S5_2013	S5_2013	5	8	NA	182	NA	0	0	0
3252	2014	1	0	North	S	S5_2013	S5_2013	6	1	135	135	135	0	1	1
3253	2014	1	0	North	S	S5_2013	S5_2013	6	2	149	149	149	0	1	1
3254	2014	1	0	North	S	S5_2013	S5_2013	6	3	128	128	128	0	1	1
3255	2014	1	0	North	S	S5_2013	S5_2013	6	4	88	88	88	1	0	1
3256	2014	1	0	North	S	S5_2013	S5_2013	6	5	85	85	85	1	0	1
3257	2014	1	0	North	S	S5_2013	S5_2013	6	6	149	149	149	0	1	1
3258	2014	1	0	North	S	S5_2013	S5_2013	6	7	92	92	92	1	0	1
3259	2014	1	0	North	S	S5_2013	S5_2013	6	8	NA	182	NA	0	0	0
3260	2014	1	0	North	S	S5_2013	S5_2013	7	1	88	88	88	1	0	1
3261	2014	1	0	North	S	S5_2013	S5_2013	7	2	99	99	99	1	0	1
3262	2014	1	0	North	S	S5_2013	S5_2013	7	3	135	135	135	0	1	1
3263	2014	1	0	North	S	S5_2013	S5_2013	7	4	142	142	142	0	1	1
3264	2014	1	0	North	S	S5_2013	S5_2013	7	5	156	156	156	0	1	1
3265	2014	1	0	North	S	S5_2013	S5_2013	7	6	156	156	156	0	1	1
3266	2014	1	0	North	S	S5_2013	S5_2013	7	7	149	149	149	0	1	1
3267	2014	1	0	North	S	S5_2013	S5_2013	7	8	135	135	135	0	1	1
3268	2014	1	0	North	S	S5_2013	S5_2013	8	1	85	85	85	1	0	1
3269	2014	1	0	North	S	S5_2013	S5_2013	8	2	121	121	121	1	0	1
3270	2014	1	0	North	S	S5_2013	S5_2013	8	3	149	149	149	0	1	1
3271	2014	1	0	North	S	S5_2013	S5_2013	8	4	156	156	156	0	1	1
3272	2014	1	0	North	S	S5_2013	S5_2013	8	5	149	149	149	0	1	1
3273	2014	1	0	North	S	S5_2013	S5_2013	8	6	99	99	99	1	0	1
3274	2014	1	0	North	S	S5_2013	S5_2013	8	7	149	149	149	0	1	1
3275	2014	1	0	North	S	S5_2013	S5_2013	8	8	149	149	149	0	1	1
3276	2014	1	0	North	S	S5_2013	S5_2013	9	1	156	156	156	0	1	1
3277	2014	1	0	North	S	S5_2013	S5_2013	9	2	NA	182	NA	0	0	0
3278	2014	1	0	North	S	S5_2013	S5_2013	9	3	92	92	92	1	0	1
3279	2014	1	0	North	S	S5_2013	S5_2013	9	4	116	116	116	1	0	1
3280	2014	1	0	North	S	S5_2013	S5_2013	9	5	116	116	116	1	0	1
3281	2014	1	0	North	S	S5_2013	S5_2013	9	6	128	128	128	0	1	1
3282	2014	1	0	North	S	S5_2013	S5_2013	9	7	135	135	135	0	1	1
3283	2014	1	0	North	S	S5_2013	S5_2013	9	8	88	88	88	1	0	1
3284	2014	1	0	North	S	S5_2013	S5_2013	10	1	149	149	149	0	1	1
3285	2014	1	0	North	S	S5_2013	S5_2013	10	2	88	88	88	1	0	1
3286	2014	1	0	North	S	S5_2013	S5_2013	10	3	156	156	156	0	1	1
3287	2014	1	0	North	S	S5_2013	S5_2013	10	4	116	116	116	1	0	1
3288	2014	1	0	North	S	S5_2013	S5_2013	10	5	156	156	156	0	1	1
3289	2014	1	0	North	S	S5_2013	S5_2013	10	6	163	163	163	0	1	1
3290	2014	1	0	North	S	S5_2013	S5_2013	10	7	142	142	142	0	1	1
3291	2014	1	0	North	S	S5_2013	S5_2013	10	8	128	128	128	0	1	1
3292	2014	1	0	North	S	S5_2013	S5_2013	11	1	92	92	92	1	0	1
3293	2014	1	0	North	S	S5_2013	S5_2013	11	2	163	163	163	0	1	1
3294	2014	1	0	North	S	S5_2013	S5_2013	11	3	163	163	163	0	1	1
3295	2014	1	0	North	S	S5_2013	S5_2013	11	4	NA	182	NA	0	0	0
3296	2014	1	0	North	S	S5_2013	S5_2013	11	5	156	156	156	0	1	1
3297	2014	1	0	North	S	S5_2013	S5_2013	11	6	NA	182	NA	0	0	0
3298	2014	1	0	North	S	S5_2013	S5_2013	11	7	NA	182	NA	0	0	0
3299	2014	1	0	North	S	S5_2013	S5_2013	11	8	156	156	156	0	1	1
3300	2014	1	0	North	S	S5_2013	S5_2013	12	1	NA	182	NA	0	0	0
3301	2014	1	0	North	S	S5_2013	S5_2013	12	2	NA	182	NA	0	0	0
3302	2014	1	0	North	S	S5_2013	S5_2013	12	3	163	163	163	0	1	1
3303	2014	1	0	North	S	S5_2013	S5_2013	12	4	149	149	149	0	1	1
3304	2014	1	0	North	S	S5_2013	S5_2013	12	5	163	163	163	0	1	1
3305	2014	1	0	North	S	S5_2013	S5_2013	12	6	149	149	149	0	1	1
3306	2014	1	0	North	S	S5_2013	S5_2013	12	7	NA	182	NA	0	0	0
3307	2014	1	0	North	S	S5_2013	S5_2013	13	1	149	149	149	0	1	1
3308	2014	1	0	North	S	S5_2013	S5_2013	13	2	71	71	71	1	0	1
3309	2014	1	0	North	S	S5_2013	S5_2013	13	3	74	74	74	1	0	1
3310	2014	1	0	North	S	S5_2013	S5_2013	13	4	99	99	99	1	0	1
3311	2014	1	0	North	S	S5_2013	S5_2013	13	5	92	92	92	1	0	1
3312	2014	1	0	North	S	S5_2013	S5_2013	13	6	NA	182	NA	0	0	0
3313	2014	1	0	North	S	S5_2013	S5_2013	13	7	142	142	142	0	1	1
3314	2014	1	0	North	S	S5_2013	S5_2013	13	8	128	128	128	0	1	1
3315	2014	1	0	North	S	S5_2013	S5_2013	14	1	116	116	116	1	0	1
3316	2014	1	0	North	S	S5_2013	S5_2013	14	2	142	142	142	0	1	1
3317	2014	1	0	North	S	S5_2013	S5_2013	14	3	92	92	92	1	0	1
3318	2014	1	0	North	S	S5_2013	S5_2013	14	4	128	128	128	0	1	1
3319	2014	1	0	North	S	S5_2013	S5_2013	14	5	99	99	99	1	0	1
3320	2014	1	0	North	S	S5_2013	S5_2013	14	6	149	149	149	0	1	1
3321	2014	1	0	North	S	S5_2013	S5_2013	14	7	135	135	135	0	1	1
3322	2014	1	0	North	S	S5_2013	S5_2013	14	8	85	85	85	1	0	1
3323	2014	1	0	North	S	S5_2013	S5_2013	16	1	NA	182	NA	0	0	0
3324	2014	1	0	North	S	S5_2013	S5_2013	16	2	NA	182	NA	0	0	0
3325	2014	1	0	North	S	S5_2013	S5_2013	16	3	149	149	149	0	1	1
3326	2014	1	0	North	S	S5_2013	S5_2013	16	4	156	156	156	0	1	1
3327	2014	1	0	North	S	S5_2013	S5_2013	16	5	149	149	149	0	1	1
3328	2014	1	0	North	S	S5_2013	S5_2013	16	6	NA	182	NA	0	0	0
3329	2014	1	0	North	S	S5_2013	S5_2013	16	7	NA	182	NA	0	0	0
3330	2014	1	0	North	S	S5_2013	S5_2013	16	8	NA	182	NA	0	0	0
3331	2014	1	0	North	S	S5_2013	S5_2013	17	1	128	128	128	0	1	1
3332	2014	1	0	North	S	S5_2013	S5_2013	17	2	NA	182	NA	0	0	0
3333	2014	1	0	North	S	S5_2013	S5_2013	17	3	NA	182	NA	0	0	0
3334	2014	1	0	North	S	S5_2013	S5_2013	17	4	NA	182	NA	0	0	0
3335	2014	1	0	North	S	S5_2013	S5_2013	17	5	163	163	163	0	1	1
3336	2014	1	0	North	S	S5_2013	S5_2013	17	6	NA	182	NA	0	0	0
3337	2014	1	0	North	S	S5_2013	S5_2013	17	7	NA	182	NA	0	0	0
3338	2014	1	0	North	S	S5_2013	S5_2013	17	8	128	128	128	0	1	1
3339	2014	1	0	North	S	S5_2013	S5_2013	18	1	NA	182	NA	0	0	0
3340	2014	1	0	North	S	S5_2013	S5_2013	18	2	NA	182	NA	0	0	0
3341	2014	1	0	North	S	S5_2013	S5_2013	18	3	NA	182	NA	0	0	0
3342	2014	1	0	North	S	S5_2013	S5_2013	18	4	NA	182	NA	0	0	0
3343	2014	1	0	North	S	S5_2013	S5_2013	18	5	163	163	163	0	1	1
3344	2014	1	0	North	S	S5_2013	S5_2013	18	6	NA	182	NA	0	0	0
3345	2014	1	0	North	S	S5_2013	S5_2013	18	7	NA	182	NA	0	0	0
3346	2014	1	0	North	S	S5_2013	S5_2013	18	8	NA	182	NA	0	0	0
3347	2014	1	0	North	S	S5_2013	S5_2013	19	1	135	135	135	0	1	1
3348	2014	1	0	North	S	S5_2013	S5_2013	19	2	163	163	163	0	1	1
3349	2014	1	0	North	S	S5_2013	S5_2013	19	3	135	135	135	0	1	1
3350	2014	1	0	North	S	S5_2013	S5_2013	19	4	163	163	163	0	1	1
3351	2014	1	0	North	S	S5_2013	S5_2013	19	5	163	163	163	0	1	1
3352	2014	1	0	North	S	S5_2013	S5_2013	19	6	149	149	149	0	1	1
3353	2014	1	0	North	S	S5_2013	S5_2013	19	7	NA	182	NA	0	0	0
3354	2014	1	0	North	S	S5_2013	S5_2013	19	8	149	149	149	0	1	1
3355	2014	1	0	North	S	S5_2013	S5_2013	20	1	NA	182	NA	0	0	0
3356	2014	1	0	North	S	S5_2013	S5_2013	20	2	NA	182	NA	0	0	0
3357	2014	1	0	North	S	S5_2013	S5_2013	20	3	163	163	163	0	1	1
3358	2014	1	0	North	S	S5_2013	S5_2013	20	4	163	163	163	0	1	1
3359	2014	1	0	North	S	S5_2013	S5_2013	20	5	NA	182	NA	0	0	0
3360	2014	1	0	North	S	S5_2013	S5_2013	20	6	NA	182	NA	0	0	0
3361	2014	1	0	North	S	S5_2013	S5_2013	20	7	135	135	135	0	1	1
3362	2014	1	0	North	S	S5_2013	S5_2013	20	8	163	163	163	0	1	1
3363	2014	1	0	North	S	S5_2013	S5_2013	21	1	NA	182	NA	0	0	0
